縣市,使照序號,公寓大廈名稱,行政區,地址,戶數,管理組織型態,建物型態,重劃區標記,資料來源
臺中市,103-00394,運伸車電公寓大廈,大里區,大里區仁化工三路200號,2,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01003,丞巨*,大里區,大里區仁化工16路130號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01009,益禾社區,大里區,大里區塗城路735巷30之1號,2,管理負責人,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01251,立新莊園,大里區,大里區立新街381號二樓,4,管理負責人,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01269,勝美大禮*,大里區,大里區西榮路130號,230,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01284,品尚管理負責人*,大里區,大里區化工三路166號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01289,仁愛,大里區,大里區仁愛路3號,5,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01415,長長穎公寓大廈,大里區,大里區東明路320巷10號,9,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01514,上巨精機,大里區,大里區仁化工十六路81號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-01536,久鼎,大里區,大里區德芳南路453號,4,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02247,聖家鑫傳奇*,大里區,大里區新甲路56號,69,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02307,百昱園墅社區(甲區),大里區,大里區福大北路74巷48號,24,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02308,百昱園墅社區(乙區),大里區,大里區福大北路74巷41號,14,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02369,大里皇家,大里區,大里區路389 等,8,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02670,甲興天廈*,大里區,大里區甲興路161號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02705,聚悅一品,大里區,大里區甲堤路12街1號,9,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02711/02713,馥邦天下A*,大里區,大肚區福利路150巷28號,48,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)
臺中市,103-02712,馥邦天下B*,大里區,大肚區自由路二段365號,48,管理委員會,社區,大里,1131231(2025-03)+1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+住址8485(2026-07)+1120930(2023-11)
臺中市,103-02718,國顯,大里區,大里區國光路2段551號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,103-02859,俠隱二社區,大里區,大里區上田街2巷1號,8,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104 -01376,原聚齊家,大里區,大里區成功二路176號,4,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-00122,普開精舍,大里區,大里區德芳南路478號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-00253,舜元拾貳賦社區,大里區,大里區新光路19號,12,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-00664,麗馳麗景6,大里區,大里區新仁路3段222巷10號,4,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-00878,大康造紙*,大里區,大里區中興路2段478號,6,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-00920,巧味,大里區,大里區大里路200號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01115,茂軒大廈*,大里區,大里區內新街180號,2,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01212 107-01321,品業食品社區,大里區,大里區瑞和街136巷6號,4,管理負責人,社區,大里,DB11403(2025-06)+DB11403(2025-06)+住址8485(2026-07)+1120930(2023-11)+1131231(2025-03)+DB11403(2025-06)+1140331(2025-06)+DB11403(2025-06)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01224,德芳社區,大里區,大里區德芳路一段82巷32弄40之1號,5,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01334,好運社區,大里區,大里區工業11路120號,2,管理負責人,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01375,舞動大里大樓,大里區,大里區東南路182號,20,管理委員會,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01400,財佑,大里區,大里區大衛街50之1號,2,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-01909,大美,大里區,大里區甲堤南路70號,111,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-02657,浩瀚景川匯社區,大里區,大里區新甲路1號,120,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-02909,中興墅社區,大里區,大里區中新街32巷19號,12,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-02913,悅自在,大里區,大里區光正路18號,62,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-02925,首薈社區,大里區,大里區益民路一段60號,60,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,104-03061,敘登陽,大里區,大里區新生西路199號,118,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-00089,立仁華廈,大里區,大里區立仁路243-1號,2,管理負責人,華廈,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-00104,陸府原森社區,大里區,大里區爽文路955號2樓之1等,63,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-00152,裕國豐成社區,大里區,大里區中興路一段306巷13弄18號,23,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-00257,大湧年青有為,大里區,大里區塗城路304巷28弄12之3號,26,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-00585,現岱逸墅社區,大里區,大里區現岱路158巷15弄2號,10,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-01236,品聚悅社區,大里區,大里區中興路二段760之1號2樓之1,56,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-01681,甲興天下,大里區,大里區甲興路200號,5,管理負責人,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-02199,亮德裕管理負責人,大里區,大里區成功路53號,4,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-02440,元心康橋社區,大里區,大里區中興路2段日新巷22弄2號,63,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-02441,德鑫傳世社區,大里區,大里區路98號,115,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,105-1062,安業賦玉,大里區,大里區金山街37號,15,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,"106-00209,106-00210",好來旺社區,大里區,大里區好來三街13-6號,11,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-00923,淞鈿綜合大樓,大里區,大里區仁化路158號,5,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-01625,台中家家社區,大里區,大里區新仁路1段71之3號等,253,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-02085,仁堤雅典大廈,大里區,大里區仁堤路6號,7,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-0672,佳成興大里美社區,大里區,大里區中興路2段768之7號,166,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-144,森自在,大里區,大里區公園街421巷56號,86,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,106-666,三五六大樓,大里區,大里區新興路97號等,7,管理負責人,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-00046,名雅公寓,大里區,大里區大明路66號等,2,管理負責人,公寓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-00378,碩茂小時代社區,大里區,大里區樹王路255之1號等,144,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-00540,金旺盛御景,大里區,大里區甲堤路328號等,6,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-00870,中興金鑽,大里區,大里區中興路2段119號,11,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-01218,侑信觀邸社區,大里區,大里區德芳路2段105號等,54,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-01437,茂富建設有限公司,大里區,大里區東明路320巷12號,3,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-02103,薪自在社區,大里區,大里區瓦?路16號2樓之1,112,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+前次彙整(2026-08)
臺中市,107-02109,佳福佳璽社區,大里區,大里區日新路348號等,75,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-02112,常能興大康橋,大里區,大里區爽文路1222號,42,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-02170,君大院,大里區,大里區長興一街2號等,385,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107-02432,天馨華廈,大里區,大里區自強街33號等,16,管理委員會,華廈,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,107三建使0002,台中軟體園區文創數位3D示範基地,大里區,大里區科技路1號,230,管理委員會,其他,大里,1131231(2025-03)+Canva(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+前次彙整(2026-08)
臺中市,107三建使0003,網銀國際中軟大樓,大里區,大里區泉水街88號,11,管理負責人,大樓,大里,1131231(2025-03)+Canva(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+前次彙整(2026-08)
臺中市,107年 02103,薪自在社區,大里區,大里區瓦磘路16號2樓之1,112,管理委員會,社區,大里,Canva(2025-03)
臺中市,108-00046~00047,雅豐真邸一期,大里區,大里區東興路573巷42 等,8,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-00311,登陽步康橋社區,大里區,大里區爽文路1090,123,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-00566,塗城京讚社區,大里區,大里區塗城路428 2樓之1,79,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-01114,藏賦社區,大里區,大里區五福三街2 等,15,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-01188,允將康活,大里區,大里區祥興路527號等,176,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-01676,東城苑社區,大里區,大里區向學一路90巷17號,11,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-02065,秋水社區,大里區,大里區大明路398號等,12,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,108-02413,精銳軟園1號A區,大里區,大里區公園街206號等,100,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00001,精銳軟園1號B區,大里區,大里區公園街218號等,97,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00103,豪威禮墅二期,大里區,大里區中興路二段747巷93號,5,管理負責人,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00244,大里山水豐華公寓大廈,大里區,大里區國中路568號,13,管理委員會,大樓,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00376,親家愛家,大里區,大里區路316號等,186,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00449,中興墅II社區,大里區,大里區新仁路三段84巷6弄15號,16,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00474,悅品川社區,大里區,大里區東興路66號之1號等,35,管理委員會,社區,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,109-00477,精銳軟園1號特區,大里區,大里區泉水街129號,46,管理委員會,其他,大里,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
